id,title,genres,overview,image
40787,Josee to Tora to Sakana-tachi,"Adult Cast, Drama, Romance, Visual Arts","Genres: Adult Cast, Drama, Romance, Visual Arts. Studio: Bones. Rating: 8.38",https://cdn.myanimelist.net/images/anime/1714/108892.webp
59062,Gachiakuta,"Action, Fantasy, Shounen","Genres: Action, Fantasy, Shounen. Studio: Bones Film. Rating: 8.21",https://cdn.myanimelist.net/images/anime/1682/150432.jpg
513,Tenkuu no Shiro Laputa,"Adventure, Award Winning, Fantasy","Genres: Adventure, Award Winning, Fantasy. Studio: Studio Ghibli. Rating: 8.26",https://cdn.myanimelist.net/images/anime/5/37799.jpg
58514,Kusuriya no Hitorigoto 2nd Season,"Drama, Historical, Medical, Mystery","Genres: Drama, Historical, Medical, Mystery. Studio: OLM, TOHO animation STUDIO. Rating: 8.9",https://cdn.myanimelist.net/images/anime/1025/147458.jpg
37171,Asobi Asobase,"Comedy, Gag Humor, School, Seinen","Genres: Comedy, Gag Humor, School, Seinen. Studio: Lerche. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1139/95077.jpg
39017,Kyokou Suiri,"Adult Cast, Mystery, Mythology, Romance, Shounen, Supernatural","Genres: Adult Cast, Mystery, Mythology, Romance, Shounen, Supernatural. Studio: Brain's Base. Rating: 6.92",https://cdn.myanimelist.net/images/anime/1310/117188.webp
22729,Aldnoah.Zero,"Mecha, Military, Sci-Fi","Genres: Mecha, Military, Sci-Fi. Studio: A-1 Pictures, TROYCA. Rating: 7.38",https://cdn.myanimelist.net/images/anime/7/60263.webp
57555,Chainsaw Man Movie: Reze-hen,"Action, Fantasy, Gore, Shounen, Urban Fantasy","Genres: Action, Fantasy, Gore, Shounen, Urban Fantasy. Studio: MAPPA. Rating: 9.05",https://cdn.myanimelist.net/images/anime/1763/150638.webp
37976,Zombieland Saga,"Award Winning, Comedy, Idols (Female), Music, Parody, Supernatural","Genres: Award Winning, Comedy, Idols (Female), Music, Parody, Supernatural. Studio: MAPPA. Rating: 7.5",https://cdn.myanimelist.net/images/anime/1084/128208.webp
54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,"Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel","Genres: Drama, Fantasy, Isekai, Psychological, Suspense, Time Travel. Studio: White Fox. Rating: 8.42",https://cdn.myanimelist.net/images/anime/1706/144725.jpg
55791,[Oshi no Ko] 2nd Season,"Drama, Reincarnation, Seinen, Showbiz","Genres: Drama, Reincarnation, Seinen, Showbiz. Studio: Doga Kobo. Rating: 8.5",https://cdn.myanimelist.net/images/anime/1006/143302.jpg
46352,Blue Period,"Drama, School, Seinen, Visual Arts","Genres: Drama, School, Seinen, Visual Arts. Studio: Seven Arcs. Rating: 7.79",https://cdn.myanimelist.net/images/anime/1757/116931.webp
41226,Uzaki-chan wa Asobitai!,"Adult Cast, Comedy, Love Status Quo, Romance","Genres: Adult Cast, Comedy, Love Status Quo, Romance. Studio: ENGI. Rating: 6.95",https://cdn.myanimelist.net/images/anime/1540/108292.jpg
71,Full Metal Panic!,"Comedy, Mecha, Military","Genres: Comedy, Mecha, Military. Studio: Gonzo. Rating: 7.59",https://cdn.myanimelist.net/images/anime/2/75259.webp
34881,Aho Girl,"Comedy, Gag Humor, School, Shounen","Genres: Comedy, Gag Humor, School, Shounen. Studio: Diomedéa. Rating: 6.71",https://cdn.myanimelist.net/images/anime/7/86665.webp
1840,Zero no Tsukaima: Futatsuki no Kishi,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance, School","Genres: Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance, School. Studio: J.C.Staff. Rating: 7.38",https://cdn.myanimelist.net/images/anime/2/22740.jpg
14833,Maoyuu Maou Yuusha,"Adventure, Fantasy, Romance","Genres: Adventure, Fantasy, Romance. Studio: Arms. Rating: 7.22",https://cdn.myanimelist.net/images/anime/4/46041.webp
40357,Tate no Yuusha no Nariagari Season 3,"Action, Adventure, Drama, Fantasy, Isekai","Genres: Action, Adventure, Drama, Fantasy, Isekai. Studio: Kinema Citrus. Rating: 7.07",https://cdn.myanimelist.net/images/anime/1317/139802.jpg
48413,Hataraku Maou-sama!!,"Comedy, Supernatural","Genres: Comedy, Supernatural. Studio: Studio 3Hz. Rating: 6.65",https://cdn.myanimelist.net/images/anime/1502/124354.webp
58939,Sakamoto Days,"Action, Adult Cast, Comedy, Organized Crime, Shounen","Genres: Action, Adult Cast, Comedy, Organized Crime, Shounen. Studio: TMS Entertainment. Rating: 7.59",https://cdn.myanimelist.net/images/anime/1026/146459.webp
11013,Inu x Boku SS,"Comedy, Mythology, Romance, Shounen, Supernatural","Genres: Comedy, Mythology, Romance, Shounen, Supernatural. Studio: David Production. Rating: 7.35",https://cdn.myanimelist.net/images/anime/1760/98794.jpg
54744,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,"Comedy, Romance, School","Genres: Comedy, Romance, School. Studio: Doga Kobo. Rating: 7.53",https://cdn.myanimelist.net/images/anime/1596/152806.jpg
10162,Usagi Drop,"Childcare, Iyashikei, Josei, Slice of Life","Genres: Childcare, Iyashikei, Josei, Slice of Life. Studio: Production I.G. Rating: 8.31",https://cdn.myanimelist.net/images/anime/1460/98853.jpg
45,Rurouni Kenshin: Meiji Kenkaku Romantan,"Action, Comedy, Historical, Romance, Samurai, Shounen","Genres: Action, Comedy, Historical, Romance, Samurai, Shounen. Studio: Gallop, Studio Deen. Rating: 8.27",https://cdn.myanimelist.net/images/anime/1346/119505.jpg
55813,Mashle: Shinkakusha Kouho Senbatsu Shiken-hen,"Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen","Genres: Action, Comedy, Fantasy, Gag Humor, Parody, School, Shounen. Studio: A-1 Pictures. Rating: 7.77",https://cdn.myanimelist.net/images/anime/1912/140804.webp
10110,Mayo Chiki!,"Comedy, Crossdressing, Ecchi, Harem, Romance, School","Genres: Comedy, Crossdressing, Ecchi, Harem, Romance, School. Studio: feel.. Rating: 7.2",https://cdn.myanimelist.net/images/anime/13/29971.webp
52305,Tomo-chan wa Onnanoko!,"Comedy, Romance, School","Genres: Comedy, Romance, School. Studio: Lay-duce. Rating: 7.7",https://cdn.myanimelist.net/images/anime/1444/131828.webp
35557,Houseki no Kuni,"Action, Anthropomorphic, Drama, Fantasy, Mystery, Seinen","Genres: Action, Anthropomorphic, Drama, Fantasy, Mystery, Seinen. Studio: Orange. Rating: 8.39",https://cdn.myanimelist.net/images/anime/3/88293.jpg
1889,Higurashi no Naku Koro ni Kai,"Gore, Horror, Mystery, Psychological, Suspense","Genres: Gore, Horror, Mystery, Psychological, Suspense. Studio: Studio Deen. Rating: 8.16",https://cdn.myanimelist.net/images/anime/12/14114.webp
5341,Ookami to Koushinryou II,"Adult Cast, Adventure, Drama, Romance, Supernatural","Genres: Adult Cast, Adventure, Drama, Romance, Supernatural. Studio: Brain's Base, Marvy Jack. Rating: 8.3",https://cdn.myanimelist.net/images/anime/6/59399.jpg
25537,Fate/stay night Movie: Heaven's Feel - I. Presage Flower,"Action, Fantasy, Urban Fantasy","Genres: Action, Fantasy, Urban Fantasy. Studio: ufotable. Rating: 8.14",https://cdn.myanimelist.net/images/anime/1274/102213.jpg
8675,Seitokai Yakuindomo,"Comedy, Gag Humor, School, Shounen","Genres: Comedy, Gag Humor, School, Shounen. Studio: GoHands. Rating: 7.54",https://cdn.myanimelist.net/images/anime/4/75550.jpg
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: Lay-duce. Rating: 7.83",https://cdn.myanimelist.net/images/anime/10/78783.jpg
46102,Odd Taxi,"Adult Cast, Anthropomorphic, Award Winning, Drama, Mystery, Organized Crime, Suspense","Genres: Adult Cast, Anthropomorphic, Award Winning, Drama, Mystery, Organized Crime, Suspense. Studio: OLM, P.I.C.S.. Rating: 8.62",https://cdn.myanimelist.net/images/anime/1981/113348.jpg
50594,Suzume no Tojimari,"Adventure, Mythology, Supernatural","Genres: Adventure, Mythology, Supernatural. Studio: CoMix Wave Films. Rating: 8.23",https://cdn.myanimelist.net/images/anime/1598/128450.jpg
31758,Kizumonogatari III: Reiketsu-hen,"Action, Mystery, Supernatural, Vampire","Genres: Action, Mystery, Supernatural, Vampire. Studio: Shaft. Rating: 8.78",https://cdn.myanimelist.net/images/anime/1084/112813.jpg
16011,Tokyo Ravens,"Action, Fantasy, Romance, School, Urban Fantasy","Genres: Action, Fantasy, Romance, School, Urban Fantasy. Studio: 8bit. Rating: 7.4",https://cdn.myanimelist.net/images/anime/13/75094.jpg
59,Chobits,"Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen","Genres: Comedy, Drama, Ecchi, Romance, Sci-Fi, Seinen. Studio: Madhouse. Rating: 7.39",https://cdn.myanimelist.net/images/anime/4/24648.jpg
32093,Tanaka-kun wa Itsumo Kedaruge,"Iyashikei, School, Slice of Life","Genres: Iyashikei, School, Slice of Life. Studio: SILVER LINK.. Rating: 7.79",https://cdn.myanimelist.net/images/anime/1189/111994.jpg
34662,Fate/Apocrypha,"Action, Fantasy, Urban Fantasy","Genres: Action, Fantasy, Urban Fantasy. Studio: A-1 Pictures. Rating: 7.2",https://cdn.myanimelist.net/images/anime/9/86573.webp
37984,"Kumo desu ga, Nani ka?","Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation","Genres: Action, Adventure, Comedy, Fantasy, Isekai, Reincarnation. Studio: Millepensee. Rating: 7.44",https://cdn.myanimelist.net/images/anime/1593/113724.jpg
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,"Comedy, Fantasy, Isekai, Reverse Harem, Romance, School, Shoujo, Villainess","Genres: Comedy, Fantasy, Isekai, Reverse Harem, Romance, School, Shoujo, Villainess. Studio: SILVER LINK.. Rating: 7.44",https://cdn.myanimelist.net/images/anime/1483/107061.webp
27989,Hibike! Euphonium,"Drama, Music, Performing Arts, School","Genres: Drama, Music, Performing Arts, School. Studio: Kyoto Animation. Rating: 8.03",https://cdn.myanimelist.net/images/anime/1517/142072.jpg
36038,Net-juu no Susume,"Adult Cast, Comedy, Romance, Video Game","Genres: Adult Cast, Comedy, Romance, Video Game. Studio: Signal.MD. Rating: 7.51",https://cdn.myanimelist.net/images/anime/3/87463.webp
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural","Genres: Action, Mystery, Supernatural. Studio: Shuka. Rating: 7.97",https://cdn.myanimelist.net/images/anime/12/67743.jpg
40911,Yuukoku no Moriarty,"Adult Cast, Historical, Mystery, Organized Crime, Psychological, Shounen, Suspense","Genres: Adult Cast, Historical, Mystery, Organized Crime, Psychological, Shounen, Suspense. Studio: Production I.G. Rating: 8.17",https://cdn.myanimelist.net/images/anime/1464/108330.webp
31181,Owarimonogatari,"Comedy, Mystery, Supernatural, Vampire","Genres: Comedy, Mystery, Supernatural, Vampire. Studio: Shaft. Rating: 8.45",https://cdn.myanimelist.net/images/anime/8/76479.jpg
18397,Shingeki no Kyojin OVA,"Action, Drama, Gore, Shounen, Survival, Suspense","Genres: Action, Drama, Gore, Shounen, Survival, Suspense. Studio: Wit Studio. Rating: 7.9",https://cdn.myanimelist.net/images/anime/9/59221.webp
38483,Ore wo Suki nano wa Omae dake ka yo,"Comedy, Harem, Romance, School","Genres: Comedy, Harem, Romance, School. Studio: Connect. Rating: 7.29",https://cdn.myanimelist.net/images/anime/1348/102797.jpg
5958,Sora no Otoshimono,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural","Genres: Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural. Studio: AIC ASTA. Rating: 7.22",https://cdn.myanimelist.net/images/anime/1623/151209.webp
40010,Ishuzoku Reviewers,"Comedy, Erotica, Fantasy","Genres: Comedy, Erotica, Fantasy. Studio: Passione. Rating: 7.39",https://cdn.myanimelist.net/images/anime/1870/105970.jpg
41168,Nakitai Watashi wa Neko wo Kaburu,"Award Winning, Drama, Romance, School, Supernatural","Genres: Award Winning, Drama, Romance, School, Supernatural. Studio: Studio Colorido. Rating: 7.36",https://cdn.myanimelist.net/images/anime/1045/106389.webp
23673,Ookami Shoujo to Kuro Ouji,"Comedy, Romance, School, Shoujo","Genres: Comedy, Romance, School, Shoujo. Studio: TYO Animations. Rating: 6.98",https://cdn.myanimelist.net/images/anime/1728/147375.jpg
50273,Tomodachi Game,"High Stakes Game, Psychological, Shounen, Strategy Game, Suspense","Genres: High Stakes Game, Psychological, Shounen, Strategy Game, Suspense. Studio: Okuruto Noboru. Rating: 7.7",https://cdn.myanimelist.net/images/anime/1247/121345.webp
54789,Boku no Hero Academia 7th Season,"Action, School, Shounen, Super Power","Genres: Action, School, Shounen, Super Power. Studio: Bones. Rating: 8.14",https://cdn.myanimelist.net/images/anime/1573/157212.jpg
53065,Sono Bisque Doll wa Koi wo Suru Season 2,"Otaku Culture, Romance, School, Seinen","Genres: Otaku Culture, Romance, School, Seinen. Studio: CloverWorks. Rating: 8.16",https://cdn.myanimelist.net/images/anime/1024/150787.webp
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,"Drama, Fantasy","Genres: Drama, Fantasy. Studio: P.A. Works. Rating: 8.4",https://cdn.myanimelist.net/images/anime/11/89556.jpg
53580,Tensei shitara Slime Datta Ken 3rd Season,"Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen","Genres: Action, Comedy, Fantasy, Isekai, Reincarnation, Shounen. Studio: 8bit. Rating: 7.71",https://cdn.myanimelist.net/images/anime/1211/143476.webp
28755,Boruto: Naruto the Movie,"Action, Adventure, Fantasy, Martial Arts, Shounen","Genres: Action, Adventure, Fantasy, Martial Arts, Shounen. Studio: Studio Pierrot. Rating: 7.37",https://cdn.myanimelist.net/images/anime/4/78280.jpg
7785,Yojouhan Shinwa Taikei,"Adult Cast, Award Winning, Comedy, Mystery, Psychological, Romance, Suspense, Time Travel","Genres: Adult Cast, Award Winning, Comedy, Mystery, Psychological, Romance, Suspense, Time Travel. Studio: Madhouse. Rating: 8.55",https://cdn.myanimelist.net/images/anime/1633/123689.webp
40935,Beastars 2nd Season,"Anthropomorphic, Drama, Psychological, School, Shounen, Suspense","Genres: Anthropomorphic, Drama, Psychological, School, Shounen, Suspense. Studio: Orange. Rating: 7.75",https://cdn.myanimelist.net/images/anime/1097/109646.jpg
10800,Chihayafuru,"Drama, Josei, Love Polygon, Romance, School, Sports, Strategy Game","Genres: Drama, Josei, Love Polygon, Romance, School, Sports, Strategy Game. Studio: Madhouse. Rating: 8.17",https://cdn.myanimelist.net/images/anime/1959/156735.jpg
37345,Plunderer,"Action, Ecchi, Fantasy, Military, Romance, Shounen","Genres: Action, Ecchi, Fantasy, Military, Romance, Shounen. Studio: Geek Toys. Rating: 6.65",https://cdn.myanimelist.net/images/anime/1534/104784.jpg
3785,Evangelion Movie 3: Q,"Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense","Genres: Award Winning, Drama, Mecha, Psychological, Sci-Fi, Suspense. Studio: Khara. Rating: 7.67",https://cdn.myanimelist.net/images/anime/9/43201.jpg
41433,Akudama Drive,"Action, Adult Cast, Gore, Sci-Fi, Suspense","Genres: Action, Adult Cast, Gore, Sci-Fi, Suspense. Studio: Studio Pierrot. Rating: 7.56",https://cdn.myanimelist.net/images/anime/1468/109172.jpg
32899,Watashi ga Motete Dousunda,"Comedy, Otaku Culture, Reverse Harem, Romance, School, Shoujo","Genres: Comedy, Otaku Culture, Reverse Harem, Romance, School, Shoujo. Studio: Brain's Base. Rating: 6.92",https://cdn.myanimelist.net/images/anime/4/81953.webp
59845,Kaoru Hana wa Rin to Saku,"Drama, Romance, School","Genres: Drama, Romance, School. Studio: CloverWorks. Rating: 8.47",https://cdn.myanimelist.net/images/anime/1744/150433.jpg
31757,Kizumonogatari II: Nekketsu-hen,"Action, Mystery, Supernatural, Vampire","Genres: Action, Mystery, Supernatural, Vampire. Studio: Shaft. Rating: 8.56",https://cdn.myanimelist.net/images/anime/1981/112812.jpg
44074,Shiguang Dailiren,"Adult Cast, Drama, Mystery, Super Power, Suspense, Time Travel","Genres: Adult Cast, Drama, Mystery, Super Power, Suspense, Time Travel. Studio: LAN Studio. Rating: 8.7",https://cdn.myanimelist.net/images/anime/1135/114867.jpg
31636,Dagashi Kashi,"Gourmet, Shounen, Slice of Life","Genres: Gourmet, Shounen, Slice of Life. Studio: feel.. Rating: 6.6",https://cdn.myanimelist.net/images/anime/1538/95686.webp
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Fantasy","Genres: Action, Adventure, Fantasy. Studio: J.C.Staff. Rating: 7.09",https://cdn.myanimelist.net/images/anime/1181/123312.jpg
232,Cardcaptor Sakura,"Adventure, Comedy, Drama, Mahou Shoujo, Romance, School, Shoujo","Genres: Adventure, Comedy, Drama, Mahou Shoujo, Romance, School, Shoujo. Studio: Madhouse. Rating: 8.19",https://cdn.myanimelist.net/images/anime/8/60781.jpg
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Drama,Genres: Drama. Studio: Kyoto Animation. Rating: 8.43,https://cdn.myanimelist.net/images/anime/1667/112943.jpg
8937,Toaru Majutsu no Index II,"Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy","Genres: Action, Fantasy, Sci-Fi, Super Power, Urban Fantasy. Studio: J.C.Staff. Rating: 7.51",https://cdn.myanimelist.net/images/anime/9/75612.webp
33731,Gabriel DropOut,"CGDCT, Comedy, Mythology, School, Shounen, Supernatural","Genres: CGDCT, Comedy, Mythology, School, Shounen, Supernatural. Studio: Doga Kobo. Rating: 7.42",https://cdn.myanimelist.net/images/anime/9/82590.jpg
34443,Baki,"Combat Sports, Gore, Shounen, Sports","Genres: Combat Sports, Gore, Shounen, Sports. Studio: TMS Entertainment. Rating: 7.3",https://cdn.myanimelist.net/images/anime/1979/93135.jpg
52347,"Shangri-La Frontier: Kusoge Hunter, Kamige ni Idoman to su","Action, Adventure, Fantasy, Shounen, Video Game","Genres: Action, Adventure, Fantasy, Shounen, Video Game. Studio: C2C. Rating: 8.1",https://cdn.myanimelist.net/images/anime/1500/139931.jpg
24765,Gakkougurashi!,"Horror, Mystery, Psychological, School, Slice of Life, Survival, Suspense","Genres: Horror, Mystery, Psychological, School, Slice of Life, Survival, Suspense. Studio: Lerche. Rating: 7.61",https://cdn.myanimelist.net/images/anime/1798/91548.jpg
41491,Nanatsu no Taizai: Funnu no Shinpan,"Action, Adventure, Fantasy, Shounen","Genres: Action, Adventure, Fantasy, Shounen. Studio: Studio Deen. Rating: 6.57",https://cdn.myanimelist.net/images/anime/1011/111551.webp
38186,Bokutachi wa Benkyou ga Dekinai,"Comedy, Harem, Romance, School, Shounen","Genres: Comedy, Harem, Romance, School, Shounen. Studio: Silver, Arvo Animation. Rating: 7.26",https://cdn.myanimelist.net/images/anime/1602/100510.jpg
323,Mousou Dairinin,"Adult Cast, Avant Garde, Award Winning, Detective, Drama, Mystery, Psychological, Supernatural, Suspense","Genres: Adult Cast, Avant Garde, Award Winning, Detective, Drama, Mystery, Psychological, Supernatural, Suspense. Studio: Madhouse. Rating: 7.66",https://cdn.myanimelist.net/images/anime/7/10240.webp
43692,Gokushufudou,"Adult Cast, Comedy, Gag Humor, Organized Crime","Genres: Adult Cast, Comedy, Gag Humor, Organized Crime. Studio: J.C.Staff. Rating: 7.26",https://cdn.myanimelist.net/images/anime/1535/117726.jpg
42963,"Kanojo, Okarishimasu 2nd Season","Adult Cast, Comedy, Harem, Romance, Shounen","Genres: Adult Cast, Comedy, Harem, Romance, Shounen. Studio: TMS Entertainment. Rating: 6.67",https://cdn.myanimelist.net/images/anime/1070/124592.jpg
54900,Wind Breaker,"Action, Delinquents, School","Genres: Action, Delinquents, School. Studio: CloverWorks. Rating: 7.71",https://cdn.myanimelist.net/images/anime/1438/141816.webp
34451,Kekkai Sensen & Beyond,"Action, Fantasy, Shounen, Super Power, Urban Fantasy, Vampire","Genres: Action, Fantasy, Shounen, Super Power, Urban Fantasy, Vampire. Studio: Bones. Rating: 7.77",https://cdn.myanimelist.net/images/anime/3/88282.webp
10863,Steins;Gate: Oukoubakko no Poriomania,"Comedy, Sci-Fi, Time Travel","Genres: Comedy, Sci-Fi, Time Travel. Studio: White Fox. Rating: 8.29",https://cdn.myanimelist.net/images/anime/1805/123188.webp
25681,Kamisama Hajimemashita◎,"Comedy, Mythology, Romance, Shoujo, Supernatural","Genres: Comedy, Mythology, Romance, Shoujo, Supernatural. Studio: TMS Entertainment. Rating: 8.24",https://cdn.myanimelist.net/images/anime/8/69187.jpg
54856,Horimiya: Piece,"Romance, School, Shounen","Genres: Romance, School, Shounen. Studio: CloverWorks. Rating: 8.12",https://cdn.myanimelist.net/images/anime/1007/136277.webp
36946,Dragon Ball Super: Broly,"Action, Adventure, Fantasy, Martial Arts, Shounen","Genres: Action, Adventure, Fantasy, Martial Arts, Shounen. Studio: Toei Animation. Rating: 8.21",https://cdn.myanimelist.net/images/anime/1575/93498.jpg
41120,Fugou Keiji: Balance:Unlimited,"Adult Cast, Detective, Mystery","Genres: Adult Cast, Detective, Mystery. Studio: CloverWorks. Rating: 7.5",https://cdn.myanimelist.net/images/anime/1066/106556.webp
1691,Kaze no Stigma,"Action, Romance, Supernatural","Genres: Action, Romance, Supernatural. Studio: Gonzo. Rating: 7.15",https://cdn.myanimelist.net/images/anime/1558/100478.webp
24405,World Trigger,"Action, Sci-Fi, Shounen","Genres: Action, Sci-Fi, Shounen. Studio: Toei Animation. Rating: 7.58",https://cdn.myanimelist.net/images/anime/1783/106843.jpg
25835,Shirobako,"Adult Cast, Award Winning, Comedy, Drama, Otaku Culture, Workplace","Genres: Adult Cast, Award Winning, Comedy, Drama, Otaku Culture, Workplace. Studio: P.A. Works. Rating: 8.26",https://cdn.myanimelist.net/images/anime/1460/141897.webp
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Harem, Romance, School, Supernatural","Genres: Comedy, Harem, Romance, School, Supernatural. Studio: J.C.Staff. Rating: 7.13",https://cdn.myanimelist.net/images/anime/3/75788.webp
15051,Love Live! School Idol Project,"Idols (Female), Music, School, Slice of Life","Genres: Idols (Female), Music, School, Slice of Life. Studio: Sunrise. Rating: 7.41",https://cdn.myanimelist.net/images/anime/11/56849.webp
41623,Isekai Maou to Shoukan Shoujo no Dorei Majutsu Ω,"Action, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance","Genres: Action, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance. Studio: Tezuka Productions, Okuruto Noboru. Rating: 6.68",https://cdn.myanimelist.net/images/anime/1011/113703.jpg
3712,Zero no Tsukaima: Princesses no Rondo,"Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance, School","Genres: Action, Adventure, Comedy, Ecchi, Fantasy, Harem, Isekai, Romance, School. Studio: J.C.Staff. Rating: 7.31",https://cdn.myanimelist.net/images/anime/6/10256.webp
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,"Action, Adventure, Fantasy, Harem, Isekai","Genres: Action, Adventure, Fantasy, Harem, Isekai. Studio: asread., studio MOTHER. Rating: 7.12",https://cdn.myanimelist.net/images/anime/1877/119668.webp
41710,Genjitsu Shugi Yuusha no Oukoku Saikenki,"Action, Fantasy, Harem, Isekai, Military, Romance","Genres: Action, Fantasy, Harem, Isekai, Military, Romance. Studio: J.C.Staff. Rating: 7.25",https://cdn.myanimelist.net/images/anime/1297/118764.webp
50739,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,"Romance, School","Genres: Romance, School. Studio: Project No.9. Rating: 7.85",https://cdn.myanimelist.net/images/anime/1240/133638.webp
16417,Tamako Market,"Iyashikei, Slice of Life","Genres: Iyashikei, Slice of Life. Studio: Kyoto Animation. Rating: 7.41",https://cdn.myanimelist.net/images/anime/1669/122434.jpg
268,Golden Boy,"Adult Cast, Adventure, Comedy, Ecchi, Gag Humor, Seinen, Workplace","Genres: Adult Cast, Adventure, Comedy, Ecchi, Gag Humor, Seinen, Workplace. Studio: APPP. Rating: 8.04",https://cdn.myanimelist.net/images/anime/3/62867.webp
31737,Gakusen Toshi Asterisk 2nd Season,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Urban Fantasy","Genres: Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Urban Fantasy. Studio: A-1 Pictures. Rating: 6.98",https://cdn.myanimelist.net/images/anime/11/79107.jpg
36028,Golden Kamuy,"Action, Adult Cast, Adventure, Historical, Military, Seinen","Genres: Action, Adult Cast, Adventure, Historical, Military, Seinen. Studio: Geno Studio. Rating: 7.89",https://cdn.myanimelist.net/images/anime/1145/90880.webp
10161,No.6,"Action, Drama, Mystery, Sci-Fi","Genres: Action, Drama, Mystery, Sci-Fi. Studio: Bones. Rating: 7.55",https://cdn.myanimelist.net/images/anime/1474/90768.webp
40571,Majo no Tabitabi,"Adventure, Fantasy","Genres: Adventure, Fantasy. Studio: C2C. Rating: 7.56",https://cdn.myanimelist.net/images/anime/1802/108501.jpg
44203,Seirei Gensouki,"Action, Adventure, Fantasy, Harem, Isekai, Reincarnation, Romance","Genres: Action, Adventure, Fantasy, Harem, Isekai, Reincarnation, Romance. Studio: TMS Entertainment. Rating: 7.06",https://cdn.myanimelist.net/images/anime/1836/116060.jpg
237,Koukyoushihen Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi","Genres: Adventure, Drama, Mecha, Romance, Sci-Fi. Studio: Bones. Rating: 8.05",https://cdn.myanimelist.net/images/anime/12/34443.webp
13161,Hagure Yuusha no Aesthetica,"Action, Ecchi, Fantasy, School, Urban Fantasy","Genres: Action, Ecchi, Fantasy, School, Urban Fantasy. Studio: Arms. Rating: 6.68",https://cdn.myanimelist.net/images/anime/9/74047.jpg
21603,Mekakucity Actors,"Drama, Mystery, Sci-Fi, Super Power","Genres: Drama, Mystery, Sci-Fi, Super Power. Studio: Shaft. Rating: 7.01",https://cdn.myanimelist.net/images/anime/11/61519.webp
28805,Bakemono no Ko,"Anthropomorphic, Fantasy, Isekai","Genres: Anthropomorphic, Fantasy, Isekai. Studio: Studio Chizu. Rating: 8.22",https://cdn.myanimelist.net/images/anime/11/73540.webp
52578,Boku no Kokoro no Yabai Yatsu,"Comedy, Romance, School, Shounen","Genres: Comedy, Romance, School, Shounen. Studio: Shin-Ei Animation. Rating: 8.19",https://cdn.myanimelist.net/images/anime/1545/133887.jpg
13659,Ore no Imouto ga Konnani Kawaii Wake ga Nai.,"Comedy, Otaku Culture, Romance","Genres: Comedy, Otaku Culture, Romance. Studio: A-1 Pictures. Rating: 6.88",https://cdn.myanimelist.net/images/anime/1325/100406.jpg
2593,Kara no Kyoukai Movie 1: Fukan Fuukei,"Action, Fantasy, Mystery, Suspense, Urban Fantasy","Genres: Action, Fantasy, Mystery, Suspense, Urban Fantasy. Studio: ufotable. Rating: 7.55",https://cdn.myanimelist.net/images/anime/12/21741.webp
17549,Non Non Biyori,"CGDCT, Iyashikei, School, Seinen, Slice of Life","Genres: CGDCT, Iyashikei, School, Seinen, Slice of Life. Studio: SILVER LINK.. Rating: 7.94",https://cdn.myanimelist.net/images/anime/2/51581.jpg
21855,Hanamonogatari,"Comedy, Mystery, Supernatural","Genres: Comedy, Mystery, Supernatural. Studio: Shaft. Rating: 7.91",https://cdn.myanimelist.net/images/anime/13/65755.jpg
31953,New Game!,"Adult Cast, CGDCT, Comedy, Workplace","Genres: Adult Cast, CGDCT, Comedy, Workplace. Studio: Doga Kobo. Rating: 7.55",https://cdn.myanimelist.net/images/anime/9/80417.jpg
